Genome	7_A_MEL_host_removed_R1_900000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	7.176017
total_phage_417	0
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	66.862076
virome_phage_752	0
total_phage_788	0
virome_phage_34	0
virome_phage_2329	18.277815
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	23.380512
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	6.1702127
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	1.3931328
virome_phage_2274	14.356149
total_phage_730	22.679281
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	2.088425
virome_phage_812	0
virome_phage_142	0
virome_phage_31	0
virome_phage_181	0
virome_phage_67	20.077139
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	2.7637606
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	17.397966
total_phage_696	0
virome_phage_275	0
total_phage_731	41.624588
total_phage_930	0
virome_phage_2270	0
virome_phage_118	0
total_phage_294	0
virome_phage_2398	2.2487943
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	0
virome_phage_792	0
total_phage_175	2.9871395
virome_phage_2254	0
virome_phage_2342	3.7465436
total_phage_483	0
virome_phage_890	0
virome_phage_2914	0
total_phage_413	10.356046
total_phage_512	0
virome_phage_2624	0
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	9.829653
virome_phage_2343	32.821518
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	129.2407
virome_phage_2401	0
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	388.94473
virome_phage_153	33.45476
virome_phage_2465	20.716915
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	0
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	34.812252
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	64.95151
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	9.880626
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	0
total_phage_102	0
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	8.928171
virome_phage_33	0
virome_phage_740	24.804394
virome_phage_2259	0
virome_phage_1199	15.330161
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	475.05698
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	0
virome_phage_2298	17.24596
virome_phage_23	0
virome_phage_4	5.3977942
virome_phage_875	0
total_phage_808	4.6244287
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	0
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	0
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	42.764305
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	7.4507146
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	89.90047
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	0
virome_phage_844	0
virome_phage_2912	0
total_phage_795	8.627409
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	0
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	25.680107
virome_phage_744	0
total_phage_100	4.956292
total_phage_308	0
virome_phage_932	0
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	0
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	1.9875841
virome_phage_2310	10.739188
virome_phage_2300	3.3083258
total_phage_488	0
virome_phage_2305	8.592671
virome_phage_1286	0
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	7.761104
virome_phage_915	0
virome_phage_97	0
total_phage_4	0
total_phage_636	0
total_phage_796	7.372093
total_phage_609	0
virome_phage_2288	7.002392
virome_phage_45	0
virome_phage_2403	0
virome_phage_753	0
total_phage_189	2.0511878
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	0
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	0
virome_phage_2299	5.14417
virome_phage_21	16.42927
virome_phage_70	0
virome_phage_802	0
total_phage_112	0
virome_phage_925	0
total_phage_358	0
virome_phage_2382	5.7550006
virome_phage_110	0
total_phage_172	2.0002553
virome_phage_1873	0
virome_phage_1006	0
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	2.760684
total_phage_0	0
virome_phage_2339	3.2650082
virome_phage_61	0
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	0
total_phage_371	0
virome_phage_2347	2.2751584
virome_phage_2355	5.1733437
